Date,IVM2 Bosch Machine,DC8 C Block Basement,DC97 C Block Canteen,DC684 Topicals,DC247 CT Liquid Inh,Archive Store,C Block T15 DC124,C Block T5 DC22A,C Block T6 DC22B,C Block T16 DC150,E Block,Incoming Supply TX1 Hourly,H Block T2 DC43B,J Block T11 DC62,DC60 Stiefel,Cool Twr T17 DC156,K Block T10 DC70D,K Block T12 DC86,K Block T7 DC70A,K Block T8 DC70B,K Block T9 DC70C,L Block T13,M Block,Site Incomer,L Block Steam,IVM1 DC146,DC155 Basement,DC141 Basement,IVM2 DC940,Manor House DC761,Indigo Chiller 1,Indigo Chiller 2,43-24 Comp 3 H Blk Hourly,Air Compressor 2,Air Compressor 1,DC27-32 SSC Elec,DC3 SPS Packing Elec,O Block Elec Meter,LDT DC2 Elec,43-21 DC69 Workshop Hourly,43-27 DC29 D Blk Base Hourly,DC1 Basement,DC279 Liq Inh HVAC,DC14 Liquid Inh,43-19 Chiller 4 Sec A Hourly,43-17 Chiller 4 Sec B Hourly,43-20 Chiller 5 Sec A Hourly,IVM1 DC145,DC139 Hourly ElecUse,DC10 Elec Hour Usag,DC818 Elec Hour Usag,DC240 Electric Meter,DC819 Elec Hour Usag,DC565 Elec Meter,Chiller 1 Hourly Use,Chiller 2 Hourly Use,Chiller 3 Hourly Use,43-3 CHW PwrPact Hourly,43-5 Indigo Chiller 1 Hourly,43-28 Chiller 2,DC140 Hourly ElecUse,DC147 WFI,PurWatDistSkid Elec,PurWatGenSkid Elec,K2A Glatt Ref 2 Elec,K2A Glatt Ref 1 Elec,CHP No1 kWHr Meter,CHP No2 kWHr Meter,Power Island Parasitic Meter,LV Swbrd Daily Meter
2020-09-02 00:00:00,639,1751,1436,276,387,198,8870,6936,4894,5486,3073,8024,8330,2216,690,2196,920,7122,3774,4359,3798,4948,222,26700,5800,609,394,2914,2455,88,162,82,2044,127,2253,305,1197,204,594,605,351,518,248,945,22,1,217,2361,1490,1216,493,951,65,281,1244,866,652,1879,1576,1525,818,1784,249,145,99,3,26020,25490,1296.4,1735
2020-09-03 00:00:00,630,1820,1250,250,276,177,9290,6927,4811,6483,3087,9864,9870,2043,1546,2161,1082,7224,3787,6607,3263,4337,201,31860,5080,611,404,3104,2443,87,8,274,2215,2,2162,261,1175,168,585,655,373,477,248,987,21,1073.949674,726,2440,1597,1210,476,962,66,246,3039,1275,337,2089,2663,2601,802,1749,251,147,58,141,25790,25920,1303.6,1794
2020-09-04 00:00:00,674,1716,1251,242,249,181,9290,6752,4431,6426,2971,8512,7570,1968,1603,2050,872,6427,3654,4392,3127,3850,194,22215,5400,669,418,2977,2435,78,208,48,2222,2,1939,279,1071,178,572,597,327,405,247,962,23,1,191,2409,1647,1132,470,1003,61,242,1161,1036,330,1865,1663,1600,762,1727,253,140,7,3,26050,26130,1256.4,1713
2020-09-05 00:00:00,604,1611,439,234,360,187,8700,5515,4107,6271,2588,7392,6710,1882,1638,1865,905,5424,3318,3494,2468,3291,82,14295,5780,643,388,2745,2281,74,226,6,2222,3,1786,235,875,171,504,400,215,373,245,1012,22,1,13,2219,1549,1051,468,897,56,184,696,716,461,1769,1283,1212,702,1647,256,166,7,5,26370,25590,1238.8,1660
2020-09-06 00:00:00,606,1620,489,238,367,174,8740,5649,4086,6106,2623,7518,6030,1860,1634,1790,877,5637,3529,3689,2546,3993,80,15255,5640,647,398,2776,2264,74,260,14,2176,2,1603,247,743,155,498,405,219,398,245,850,22,1073.949674,7,2217,1488,1066,477,967,59,227,816,824,545,1697,1316,1257,675,1702,254,140,7,3,26590,26310,1239.2,1661
2020-09-07 00:00:00,675,1812,1287,410,410,194,9430,7142,5320,6380,3007,9040,8390,2348,1716,2087,972,6910,3754,4550,4039,4153,115,27970,5780,628,449,3127,2436,93,122,130,2171,3,2047,263,1051,200,580,617,354,451,245,779,22,1,396,2358,1808,1172,484,993,61,605,1367,942,1019,1898,2291,2281,727,1699,248,139,91,3,26390,26250,1281.6,1764
2020-09-08 00:00:00,668,1737,1348,504,424,201,9810,7392,5326,6772,3090,11134,12100,2216,1729,1999,1096,7323,3941,6374,5437,4335,245.0589604,51110,4880,758,487,3245,2509,83,108,376,2224,3,2668,242,1079,174,602,633,317,467,246,1002,21,1,1510,2496,1752,1208,479,926,65,567,2860,1239,2323,2259,3818,4076,724,1797,251,142,169,4,20960,19360,1194.4,1852
2020-09-09 00:00:00,634,1768,1364,484,393,167,8860,6702,5099,6186,2747,8800,8830,1947,1628,1910,818,6466,3579,4462,3873,3472,245.0589604,27560,4900,619,433,2964,2255,83,174,112,2040,3,2324,253,953,164,546,598,293,458,226,887,20,1073.949674,467,2196,1643,988,429,868,57,563,1462,936,1074,1865,2352,2420,703,1601,231,128,6,3,24390,24060,1178.4,1756
2020-09-10 00:00:00,705,1759,1318,528,396,189,9620,7321,5326,6669,2919,8198,8140,2665,1783,2096,881,6764,3867,3687,3704,4960,245.0589604,25365,6120,716,452,3239,2467,86,228,8,2232,4,2459,251,1029,227,602,605,353,456,246,951,22,1,51,2443,1688,1060,465,997,66,590,692,747,437,2000,1487,1568,755,1786,253,139,7,4,27200,26850,1255.2,1861
2020-09-11 00:00:00,676,1735,1236,502,392,180,9260,6899,4855,6209,2899,8582,7700,2290,1676,2078,867,6268,3797,4032,3624,3814,245.0589604,27755,5400,664,427,2989,2427,82,264,10,2164,3,1921,261,1007,170,578,569,323,364,246,674,22,1,145,2409,1549,1050,471,978,60,339,1025,834,646,1831,1874,1902,696,1748,247,137,7,3,24120,24590,1257.2,1863
2020-09-12 00:00:00,704,1631,505,328,358,176,8580,5318,4265,5769,2623,7590,6550,1756,1659,1925,865,5549,3346,3740,2455,2871,245.0589604,12625,5420,534,351,2558,2248,77,244,8,1580,3,1872,296,834,156,523,428,229,324,245,574,22,1073.949674,10,2230,1389,925,468,893,60,223,902,786,542,1705,1526,1467,652,1662,247,136,7,4,26400,26640,1254,1668
2020-09-13 00:00:00,703,1673,529,336,365,181,8680,5591,4363,5912,2622,8900,6480,1629,1657,1977,889,5762,3634,4814,3231,2323,245.0589604,18175,5160,614,411,2751,2291,78,362,16,1801,3,1815,244,798,140,535,435,209,327,249,568,22,1,133,2294,1450,978,471,889,59,210,1768,1018,1292,1895,2268,2270,661,1662,248,134,8,3,26300,25790,1288.4,1654
2020-09-14 00:00:00,667,1784,1380,450,404,190,9340,6995,5053,6272,3131,10494,10520,2750,1698,2139,929,7017,3973,6024,4848,5515,245.0589604,38700,4960,741,477,3062,2470,90,602,124,2224,3,1986,255,1048,194,595,650,310,354,255,514,17,1,895,2514,1677,1105,475,851,67,335,2602,1147,1615,2076,3205,3381,742,1741,250,140,8,4,26570,22980,1316.8,1763
2020-09-15 00:00:00,668,1838,1410,480,420,197,9800,7383,5518,6328,3191,11622,11480,3114,1791,2169,970,7213,4099,6577,5443,5764,245.0589604,42535,4980,646,489,3237,2596,88,454,408,1551,269,2375,248,1073,195,595,650,376,378,238,574,424,669,1833,2527,1703,1139,502,953,67,628,3118,1173,2078,2276,3395,3599,781,1771,253,142,8,3,26740,25600,1355.6,1785
2020-09-16 00:00:00,745,1806,1447,474,411,181,9870,7394,5700,6480,3039,8992,8990,2106,1801,2085,884,7233,3906,4764,3864,5041,245.0589604,32805,5420,820,494,3258,2518,87,284,10,1103,126,2696,292,1128,171,580,645,377,387,249,611,57,1845,1682,2445,1595,1091,481,962,67,751,1591,882,757,1892,1866,1850,759,1796,249,139,8,4,27180,23680,1276,1887
2020-09-17 00:00:00,710,1764,1326,556,390,179,9540,7177,5297,6709,2997,8360,8500,2083,1817,2021,917,6937,3797,4323,3685,5250,245.0589604,28615,5400,971,495,3104,2493,83,284,8,2233,2,2117,257,1090,214,573,653,373,356,260,679,54,1674,1688,2423,1500,1086,480,949,72,578,1187,856,401,1903,1602,1545,757,1787,258,165,17,3,27270,26000,1262,1875
2020-09-18 00:00:00,752,1722,1254,420,381,203,9520,6811,4953,6408,2910,6908,9270,2550,1719,2131,889,6089,3731,3809,3672,4723,245.0589604,28325,5960,879,460,3047,2424,88,218,18,1913,3,1956,266,1006,238,550,586,337,259,260,686,18,588,1685,2385,1537,1034,480,909,67,430,861,700,486,1778,1491,1468,751,1741,251,145,7,7,27340,21690,1270.4,1897
2020-09-19 00:00:00,683,1585,469,338,340,166,8860,5234,4081,5984,2616,5740,6460,1939,1685,1951,877,4969,3409,4009,2437,3357,245.0589604,12795,5280,659,334,2531,2270,80,230,10,19,3,3072,236,824,155,492,355,223,323,261,632,23,1,1638,2230,1555,939,485,849,64,227,1107,837,325,1658,1453,1403,704,1700,252,142,8,5,27300,25820,1273.6,1677
2020-09-20 00:00:00,683,1596,581,350,355,159,8830,5493,4181,5984,2588,6144,7340,1701,1740,1906,872,5090,3488,3942,2401,3809,245.0589604,14180,5160,658,418,2666,2249,79,234,16,738,2,2577,233,764,144,500,333,225,403,255,582,22,1,1260,2221,1546,941,483,849,64,247,1037,817,510,1656,1442,1408,711,1704,244,138,8,3,26940,26230,1270,1679
2020-09-21 00:00:00,675,1730,1294,490,384,203,9580,6941,5242,6549,3000,8172,9030,2769,1883,2125,888,6690,3697,4370,3673,4872,245.0589604,33515,5700,665,501,3023,2459,82,260,12,1521,3,2598,247,1060,216,564,570,318,402,247,718,23,1073.949674,1093,2497,1633,1061,482,931,60,617,1496,936,477,1944,2215,2126,763,1776,249,145,7,3,21740,25680,1310.8,1785
2020-09-22 00:00:00,759,1709,1316,526,406,181,9830,7211,5473,6651,2904,8168,10070,2066,1950,2104,999,7195,3821,4472,4336,4728,245.0589604,30135,5200,647,485,3205,2482,89,258,10,2193,4,2253,248,1054,183,559,632,282,414,248,719,21,1,1775,2545,1716,1085,474,924,65,758,1650,991,1122,2099,2529,2608,722,1759,253,145,131,4,26980,26370,1286,1789
2020-09-23 00:00:00,758,1788,1426,506,405,191,9900,7291,5402,6725,2977,6568,9750,2433,1879,2230,889,7004,3804,3916,3899,4971,245.0589604,28880,5700,800,524,3262,2498,93,200,8,2187,2,2301,248,1072,221,576,635,306,486,248,696,23,1,1824,2554,1742,1053,464,871,98,464,900,691,590,1901,1630,1653,781,1779,252,145,7,3,26490,25820,1276.8,1807
2020-09-24 00:00:00,684,1749,1351,552,385,238,9270,7217,5354,6697,2883,5806,8940,3180,1886,2350,890,6594,3984,3547,3886,4865,245.0589604,30920,7100,800,474,3180,2411,88,180,8,2182,2,2240,237,1024,299,577,591,328,524,249,685,24,1073.949674,1558,2389,1532,1039,463,908,59,579,661,639,290,1768,1125,1061,757,1778,250,141,8,4,21940,26130,1351.6,1741
2020-09-25 00:00:00,670,1744,1290,496,372,255,8940,6806,5152,6335,2838,5826,7430,2869,1939,2226,880,5645,3719,3491,3607,3539,245.0589604,21425,6400,657,493,3018,2387,86,164,8,1929,2,2110,243,957,288,563,525,302,452,247,651,24,1,1563,2367,1430,959,448,866,54,558,663,635,299,1736,1215,1153,715,1750,247,138,8,3,25240,26510,1324,1705
2020-09-26 00:00:00,627,1661,492,362,334,261,8540,5256,4324,5854,2603,5236,7120,2424,1833,2049,880,4168,3162,3015,2576,3617,245.0589604,9935,6700,632,308,2585,2226,80,152,8,8,3,3192,346,864,272,490,366,217,342,245,591,24,1,1330,2041,1402,881,456,794,55,244,579,390,344,1765,887,821,704,1671,246,137,7,4,27250,26450,1313.6,1641
2020-09-27 00:00:00,630,1631,535,368,335,217,8530,5551,4346,5950,2542,5364,7340,2125,1834,2056,881,4217,3355,3030,2473,3801,245.0589604,11025,6180,633,395,2775,2224,77,174,14,1703.464471,3,3176,248,809,244,503,364,222,342,246,687,23,1073.949674,1421,2041,1410,893,464,850,57,246,576,415,351,1850,989,993,700,1684,247,136,8,3,27410,26700,1284.8,1634
2020-09-28 00:00:00,709,1756,1372,598,380,259,9370,7218,5322,6558,2947,7068,8710,2899,1861,2298,908,6290,3665,3687,3968,5016,245.0589604,25350,7160,668,509,3112,2449,87,184,6,1519,4,2932,256,1031,303,572,597,324,502,247,866,23,1,971,2396,1605,1024,468,961,57,492,863,575,537,1827,1479,1443,786,1767,247,140,34,5,27220,26720,1324,1708
2020-09-29 00:00:00,697,1784,1280,558,385,224,9280,7393,5306,6755,2932,7436,9500,2622,1879,2248,880,6564,3727,3774,3744,5001,245.0589604,30025,5940,650,539,3330,2452,92,186,8,2209,3,2560,235,1004,270,585,623,335,512,248,977,23,1,869,2474,1569,1101,487,928,58,494,823,724,362,1802,1646,1588,794,1775,250,140,7,3,24980,25690,1298.4,1671
2020-09-30 00:00:00,667,1759,1496,496,389,206,9390,7504,5525,6841,2958,6846,9460,2481,1878,2259,880,6764,3786,3680,3848,4834,245.0589604,27150,5660,807,505,3305,2439,97,182,10,2189,3,2395,266,1041,244,602,641,352,537,250,887,23,1073.949674,1379,2481,1615,1105,475,934,61,664,708,711,418,1811,1537,1521,798,1787,250,142,7,5,27020,26900,1281.2,1710
2020-10-01 00:00:00,764,1775,1297,456,389,215,9990,7267,5645,7055,2952,7928,7780,2817,1913,2265,877,6247,3774,3609,3783,4695,245.0589604,26480,6140,879,526,3323,2494,104,172,8,2181,2,2319,280,1060,265,608,613,320,514,250,966,23,1,7,2501,1688,1053,475,973,57,650,632,686,321,1845,1373,1351,813,1788,249,139,7,3,26900,26840,1273.2,1823
2020-10-02 00:00:00,636,1747,1337,404,383,272,9250,7043,5124,6605,2885,7752,7750,3048,1881,2341,889,5705,3693,3332,3909,4502,245.0589604,23295,7280,660,407,3073,2344,85,164,10,2095,2,1851,363,958,310,573,521,295,411,238,866,22,1073.949674,7,2283,1501,997,457,864,57,481,605,508,381,1738,1188,1234,723,1702,247,131,8,5,26080,25780,1280,1720
2020-10-03 00:00:00,595,1735,502,310,352,207,8760,5483,4366,6198,2680,6216,7200,2153,1792,2058,882,4902,3300,3628,2691,3544,245.0589604,14430,5480,626,303,2805,2310,89,178,8,2179,2,1676,369,823,189,534,331,245,359,250,913,23,1073.949674,9,2107,1565,916,476,829,59,230,805,738,481,1722,1775,1818,690,1654,252,139,8,3,26880,26960,1264.8,1624
2020-10-04 00:00:00,594,1623,541,314,352,186,8730,5743,4309,6154,2649,6356,6570,2058,1796,2038,869,4921,3491,3886,2583,3743,245.0589604,15010,5340,621,321,2956,2353,86,206,14,2162,1,1543,290,772,190,540,347,224,421,252,833,22,1,9,2139,1559,935,476,878,61,231,843,792,437,1800,1916,1925,698,1597,244,137,6,5,26660,26980,1243.2,1623
2020-10-05 00:00:00,710,1760,1315,492,392,200,9590,7186,5193,6705,3030,7084,9240,2436,1880,2266,836,6491,3789,3857,3521,4624,245.0589604,26135,5360,612,397,3076,2433,88,154,22,2083,4,2436,287,1007,199,571,591,312,425,240,947,22,1,555,2322,1599,1017,460,906,56,530,835,917,403,1809,2049,2030,739,1725,236,134,6,3,25470,25720,1208,1569
2020-10-06 00:00:00,714,1746,1332,578,396,203,9430,7336,5491,6890,2787,6904,9340,2269,1928,2290,800,6990,3792,3815,3843,4752,245.0589604,26905,5700,744,431,3242,2508,90,150,8,2177,4,2595,284,1114,246,618,624,325,409,251,977,23,1,1148,2459,1631,1055,472,940,59,699,762,829,475,1824,1504,1475,749,1816,170,143,6,5,26850,26860,1268.8,1645
2020-10-07 00:00:00,714,1887,1482,544,391,219,9430,7463,5398,6708,2994,8168,8240,2220,1886,2219,882,6982,4018,3741,3830,3940,245.0589604,25535,5800,640,497,3277,2434,90,152,8,2194,3,2580,328,1128,237,618,582,328,435,249,963,23,1073.949674,6,2450,1634,1053,467,945,63,514,711,808,412,1848,1540,1515,766,1851,250,142,6,3,27420,26430,1250.4,1679
2020-10-08 00:00:00,730,1960,1341,434,385,216,9330,7054,5390,6705,2797,7328,7230,2471,1804,2103,883,6705,3873,3564,3774,4874,245.0589604,26570,6140,655,515,3178,2333,87,152,8,2201,2,2413,275,1214,253,623,535,303,426,248,985,23,1,7,2505,1624,1042,469,906,61,356,642,633,378,1586,1170,1106,703,1822,249,142,7,5,26280,25690,1250.8,1673
2020-10-09 00:00:00,491,1709,1378,434,380,269,8540,6931,4929,6599,2816,6764,7240,2446,1769,2245,888,5708,3758,3340,3664,3738,245.0589604,19325,6320,657,440,3056,2275,91,160,10,2205,3,2031,295,1146,284,623,523,277,417,245,973,24,1,7,2436,1454,992,462,925,63,326,566,543,356,1442,953,945,692,1742,250,139,7,3,27640,26150,1296.8,1624
2020-10-10 00:00:00,239,1614,478,334,343,266,7830,5754,4524,6381,2555,6380,6610,2103,1779,2087,881,4592,3302,3119,2670,2974,245.0589604,11775,6140,644,290,2837,2232,86,146,8,2212,2,1836,290,1061,247,568,424,193,377,247,930,24,1073.949674,7,2269,1164,967,466,892,59,310,555,457,345,1484,899,857,675,1704,247,138,5,3,27710,26220,1309.2,1605
2020-10-11 00:00:00,240,1667,537,332,346,233,7870,5708,4693,6282,2620,6470,6350,1860,1777,2114,882,4550,3450,3168,2657,3404,245.0589604,12045,6000,644,374,2818,2266,86,170,14,2220,2,1992,273,1016,238,576,424,141,439,247,856,23,1,7,2239,1169,1009,468,888,63,332,580,499,359,1544,870,833,657,1703,245,137,5,4,27630,26840,1303.6,1621
2020-10-12 00:00:00,168,1784,1380,466,381,229,8280,7083,5231,6733,2985,7346,8330,2430,1805,2314,888,6440,3779,3532,3907,4807,245.0589604,23400,6240,678,453,3087,2288,94,164,8,2208,4,3022,296,1245,272,667,537,282,446,248,980,23,1,6,2481,1435,1063,468,919,60,385,609,667,382,1639,1108,1077,729,1765,251,141,6,3,27760,26920,1302.4,1656
2020-10-13 00:00:00,126,1765,1315,522,382,290,7830,7108,5498,6798,3003,6394,8590,2830,1773,2406,887,6710,3785,3414,4103,3949,245.0589604,24380,7000,658,499,3198,2293,97,170,8,2203,3,3422,281,1381,306,674,511,311,464,246,944,23,1073.949674,8,2471,1475,1036,478,882,60,430,633,519,403,1620,1285,1296,709,1796,250,141,6,4,27750,25860,1335.6,1183
2020-10-14 00:00:00,129,1759,1411,450,380,215,7640,7236,5410,6806,3083,6624,9010,2256,1696,2139,889,7048,3839,3726,3890,4976,245.0589604,25160,5860,686,508,3244,2294,96,176,10,2221,28,3250,337,1377,244,665,459,312,463,246,1006,23,1,9,2556,1675,1074,476,897,66,403,672,742,427,1784,1707,1760,709,1819,252,142,6,3,27640,26130,1271.6,753
2020-10-15 00:00:00,151,1787,1258,448,374,278,7620,7031,5420,6776,2997,6246,8860,2515,1820,2372,889,6886,3793,3401,3898,4980,245.0589604,23040,6740,680,519,3181,2308,100,164,8,2225,3,3139,290,1389,293,662,452,301,422,246,974,23,1,10,2526,1624,1062,479,930,65,433,589,552,368,1804,1396,1392,710,1860,248,141,6,4,27470,26800,1337.2,707
2020-10-16 00:00:00,154,1779,1288,384,371,249,7350,6820,5088,6635,2924,6034,7920,2576,1801,2327,913,6052,3661,3304,3531,4628,245.0589604,19610,5880,669,431,3022,2273,96,150,8,2225,3,2695,306,1213,249,592,422,303,309,246,993,23,1073.949674,9,2403,1507,1034,483,945,59,408,583,522,365,1767,1303,1295,718,1779,255,159,6,3,27490,26850,1332.8,697
2020-10-17 00:00:00,145,1672,502,362,358,233,7280,5389,4359,6241,2604,5442,7580,2029,1736,2128,900,4721,3360,3120,2564,3772,245.0589604,10795,5940,646,279,2604,2231,85,148,8,2220,2,2275,312,987,220,533,347,218,308,247,942,23,1,9,2163,1558,918,479,886,59,275,627,448,395,1594,1218,1188,675,1774,253,146,6,4,27210,26750,1297.2,662
2020-10-18 00:00:00,151,1656,513,404,359,239,7280,5801,4518,6264,2576,5310,6900,2115,1778,2033,896,4713,3533,2975,2594,3853,245.0589604,11050,6580,645,351,2956,2252,84,172,12,2220,1,2203,270,968,242,562,368,215,350,246,886,22,1,10,2198,1524,906,477,896,57,310,566,362,349,1617,1091,1028,667,1773,247,141,5,3,27280,26760,1319.6,692
2020-10-19 00:00:00,129,1759,1170,442,384,220,7660,7076,5347,6742,2976,6320,8990,2369,1782,2306,889,6584,3735,3442,3633,4931,245.0589604,22860,6300,686,489,3280,2307,95,182,10,2203,29,3191,293,1297,226,652,470,303,323,249,947,22,1073.949674,9,2540,1678,1059,477,949,62,406,651,599,396,1636,1658,1675,700,1863,251,146,6,5,26530,26610,1301.6,740
2020-10-20 00:00:00,127,1748,1362,496,397,200,7690,7297,5499,6838,2872,6860,8710,2342,1834,2272,920,6549,3928,3704,3790,4840,245.0589604,26210,5640,690,442,3255,2349,95,208,14,2180,77,3461,288,1305,218,642,461,282,445,250,995,22,1,9,2525,1693,1047,461,961,63,511,909,599,558,1711,2246,2226,709,1814,251,146,5,39,26090,26660,1283.6,741
2020-10-21 00:00:00,114,1752,1429,532,411,197,7460,7455,5463,6902,2932,7008,9560,2320,1870,2085,988,6823,3853,3934,3760,4966,245.0589604,29370,5280,686,498,3272,1996,96,200,10,2178,26,3375,340,1315,212,641,442,288,456,250,987,22,1,8,2559,1715,1090,472,982,61,389,828,820,513,1716,2329,2345,754,1878,250,143,7,108,23190,26660,1244.8,729
2020-10-22 00:00:00,325,1805,1363,530,394,241,7620,7394,5322,6769,2896,6002,9350,2644,1830,2277,933,6263,3509,3888,3801,4127,245.0589604,27930,5800,650,503,3305,1692,102,176,8,2185,3,3192,299,1282,279,642,437,317,448,249,959,23,1073.949674,1110,2415,1661,1062,466,975,63,394,611,697,389,1618,1439,1409,753,1864,257,149,7,3,24370,24420,1296.8,1074
2020-10-23 00:00:00,633,1666,1246,422,364,246,8370,6771,4909,6262,2764,5346,8560,2703,1809,2358,900,5412,3758,3125,3410,4469,245.0589604,20625,6160,641,426,3058,1937,88,152,8,2194,3,2601,307,1140,272,581,425,293,494,239,791,23,1,1606,2337,1464,980,454,914,58,379,536,465,338,1458,993,966,696,1790,239,136,6,4,27370,27480,1362.4,1579
2020-10-24 00:00:00,678,1623,503,336,344,244,8330,5400,4351,6141,2463,4910,8920,2210,1738,2165,863,4445,3217,2908,2405,3126,245.0589604,13400,5840,608,290,2666,2159,81,146,8,2179,2,2419,325,1040,235,527,360,219,354,239,923,23,1,1410,2146,1364,915,446,862,54,329,574,422,344,1411,953,886,634,1707,238,133,5,3,26960,26270,1322.8,1532
2020-10-25 00:00:00,698,1552,541,322,339,260,8340,5418,4364,6095,2431,4746,7900,2534,1735,2135,871,4277,3412,2856,2466,3137,245.0589604,13310,5720,605,364,2583,2168,80,160,14,2174,3,2400,278,1025,249,563,350,220,376,239,869,23,1073.949674,1469,2159,1319,989,451,870,57,262,565,385,348,1355,882,834,635,1730,239,135,6,4,26880,26310,1356,1536
2020-10-26 00:00:00,639,1688,1322,478,379,273,8680,6785,4981,6457,2800,5280,9880,2469,1782,2299,866,6153,3699,3214,3666,4191,245.0589604,22210,6340,636,457,2925,2168,93,158,8,2041,28,3126,294,1246,273,653,419,259,459,240,904,22,1,1451,2384,1493,1024,454,927,55,309,544,568,348,1353,979,938,727,1787,239,135,4,3,25350,25600,1257.2,1571
2020-10-27 00:00:00,574,1782,1294,516,389,296,8970,7051,5201,6761,2858,5838,9840,2874,1896,2401,905,6506,3870,3260,3845,4619,245.0589604,24745,6780,663,481,3152,2078,102,142,16,2263,168,3328,284,1275,308,685,459,268,424,249,954,25,1,1604,2465,1776,1016,480,920,61,455,567,530,355,1642,1032,980,744,1874,250,143,6,4,28220,28380,1400.4,1635
2020-10-28 00:00:00,504,1799,1368,526,393,303,8760,7158,5253,6734,2838,5252,8990,2673,1839,2476,902,6521,3815,3307,3802,4658,245.0589604,23150,6620,669,486,3146,1987,100,146,8,2187,28,3455,286,1306,279,689,440,262,477,250,999,23,1,1568,2447,1763,1027,472,938,61,419,569,555,373,1406,1010,961,739,1872,248,140,5,3,27090,27270,1385.6,1613
2020-10-29 00:00:00,725,1778,1254,516,384,265,9120,6973,5203,6614,2898,5752,10780,2599,1828,2426,911,6575,3856,3645,3927,3480,245.0589604,24740,5920,650,445,3119,2373,90,156,6,2198,4,3365,286,1232,278,658,440,320,456,247,1006,23,1073.949674,1728,2364,1399,1040,472,895,61,444,758,677,476,1527,1318,1306,755,1865,252,144,5,4,27060,26350,1343.2,1668
2020-10-30 00:00:00,717,1743,1156,424,382,223,9150,6495,5003,6506,2825,6062,9610,2470,1812,2195,895,5869,3790,3779,3455,4682,245.0589604,25925,3520,689,404,2886,2319,93,174,10,2208,3,2791,298,1122,233,611,423,290,438,249,953,23,1,1585,2279,1557,1033,478,860,61,474,795,637,489,1523,1473,1435,734,1875,248,140,3,3,24840,26230,1312.8,1695
2020-10-31 00:00:00,712,1671,479,336,343,278,8860,5286,4536,6112,2612,5886,7110,2304,1809,2084,911,4659,3540,3175,2776,2136,245.0589604,11825,2240,657,367,2641,2262,84,128,8,2199,3,2518,397,953,278,557,369,202,381,247,800,23,1,682,2088,1511,916,473,803,59,408,686,487,427,1418,1026,1057,671,1768,260,137,1,4,26920,26890,1379.6,1681
2020-11-01 00:00:00,706,1661,526,368,349,254,8850,5463,4257,6209,2492,5290,9350,2043,1773,2160,915,4760,3740,3482,2736,2114,245.0589604,13695,5540,656,406,2718,2245,92,186,16,2181,3,2645,279,898,243,565,346,151,364,250,954,23,1073.949674,1587,2074,1551,931,474,808,58,220,770,645,503,1468,1197,1210,666,1699,254,143,1,3,26690,26170,1324.4,1744
2020-11-02 00:00:00,696,1776,1354,492,392,267,9500,6930,5195,6580,2921,5908,9920,2607,1857,2371,903,6524,3948,3324,4270,4286,245.0589604,25955,6300,651,523,3027,2489,114,164,10,2185,52,3479,288,1215,290,647,435,290,438,250,911,23,1,1656,2388,1641,1061,479,849,61,361,1018,35,745,1671,1252,1212,687,1859,248,143,1,5,26920,26950,1328.4,1751
2020-11-03 00:00:00,704,1760,1315,518,387,353,9670,7106,5160,6556,2902,5252,9940,2853,1762,2520,907,6266,3836,3159,4381,4444,245.0589604,25580,7620,632,518,3129,2573,123,156,8,2195,4,3433,252,1153,319,658,455,312,488,246,959,23,1,1505,2446,1638,1024,471,951,62,297,822,12,556,1393,878,840,740,1898,251,145,31.51743028,3,27490,25360,1407.2,1836
2020-11-04 00:00:00,675,1796,1502,434,379,332,9650,7199,5576,6816,3001,5762,10100,2737,1818,2456,900,6267,3917,3159,4243,4810,245.0589604,26335,7260,751,515,3133,2516,117,166,8,2232,4,3258,318,1213,306,672,453,297,389,245,1007,15,1073.949674,956,2466,1670,1029,469,943,61,626,876,10,604,1561,1182,1184,731,1880,246,141,1,5,27470,25990,1396.8,1836
2020-11-05 00:00:00,787,1793,1312,420,379,298,9690,7056,5753,6788,2965,6544,9690,2636,1866,2352,914,6676,3855,3263,4077,4562,245.0589604,27420,6220,686,435,3166,2448,107,172,6,2240,4,3240,430,1361,270,727,487,300,288,245,1002,12,1,209,2466,1648,1035,461,970,64,730,996,12,690,1686,1757,1724,734,1880,252,147,3,3,27440,25210,1339.2,1785
2020-11-06 00:00:00,659,1773,1249,390,378,298,9350,6560,5190,6326,2823,6516,7660,2997,1811,2469,902,5684,3811,2996,3802,4853,245.0589604,23340,7380,436,457,2824,2467,94,154,8,2241,3,2696,211,1235,304,696,482,294,364,246,936,8,655,177,2192,1556,1006,478,917,58,461,789,10,543,1500,860,756,708,1825,245,137,5,5,26800,25250,1430.8,1865
